query_id,user_id,role,department,database_name,table_name,query_type,query_text,rows_accessed,execution_time_ms,timestamp,hour,day_of_week,weekend_access,source_ip,country,device_type,sensitive_table,download_size_mb,failed_query_attempts,query_frequency_last_hour,database_sensitivity,privileged_user,behavior_anomaly_score,risk_label
QRY084393,USR00743,DBA,IT,FinanceDB,inventory,UPDATE,UPDATE inventory SET status='active',834,303,2026-05-05 18:06:45,14,Saturday,True,76.188.157.237,India,Mobile,False,6.2,0,1,LOW,True,2.2,LOW
QRY084394,USR00323,DBA,Security,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',47215,2688,2026-01-21 21:02:26,16,Sunday,True,35.227.117.0,Brazil,Linux Workstation,False,81.16,1,17,CRITICAL,True,46.34,MEDIUM
QRY084395,USR00953,Admin,Security,FinanceDB,products,SELECT,SELECT * FROM products,719,282,2026-01-28 11:18:04,2,Tuesday,False,169.132.50.244,India,Linux Workstation,False,8.73,0,5,HIGH,True,8.44,LOW
QRY084396,USR00469,DBA,Finance,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',329,424,2026-01-02 11:09:06,5,Thursday,False,66.17.230.142,India,Tablet,False,1.12,1,6,HIGH,True,17.14,LOW
QRY084397,USR00852,DBA,Finance,CustomerDB,logs,INSERT,INSERT INTO logs VALUES (...),399,473,2026-02-16 17:35:48,0,Tuesday,False,136.243.144.163,India,Windows Laptop,False,3.24,0,6,HIGH,True,9.36,LOW
QRY084398,USR00654,Developer,IT,FinanceDB,credit_cards,SELECT,SELECT * FROM credit_cards,170922,3962,2026-04-15 10:36:31,16,Sunday,True,145.200.243.160,Netherlands,Tablet,True,254.77,6,31,MEDIUM,False,137.07,HIGH
QRY084399,USR01099,SecurityAnalyst,Operations,AuditDB,products,UPDATE,UPDATE products SET status='active',783,203,2026-03-18 03:49:56,20,Saturday,True,110.109.54.150,India,MacBook,False,6.99,1,1,LOW,False,10.28,LOW
QRY084400,USR00833,Developer,Operations,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),612,391,2026-04-03 04:10:14,20,Sunday,True,4.160.60.11,India,MacBook,False,1.17,1,8,MEDIUM,False,20.18,LOW
QRY084401,USR00996,DBA,Finance,FinanceDB,tickets,UPDATE,UPDATE tickets SET status='active',837,88,2026-01-07 18:42:30,8,Friday,False,103.249.96.186,India,MacBook,False,1.44,1,10,LOW,True,23.23,LOW
QRY084402,USR00324,SecurityAnalyst,Security,PayrollDB,products,INSERT,INSERT INTO products VALUES (...),855,466,2026-01-01 13:58:38,2,Monday,False,87.178.156.237,India,MacBook,False,4.13,0,9,LOW,False,14.0,LOW
QRY084403,USR00751,Manager,HR,FinanceDB,employees,SELECT,SELECT * FROM employees,47344,620,2026-02-21 09:51:20,15,Thursday,False,75.169.77.23,India,Windows Laptop,True,15.13,2,30,LOW,False,67.25,MEDIUM
QRY084404,USR00158,SecurityAnalyst,Finance,CustomerDB,tickets,SELECT,SELECT * FROM tickets,905,254,2026-03-15 09:02:34,20,Wednesday,False,221.39.20.98,India,Mobile,False,8.3,0,9,LOW,False,14.42,LOW
QRY084405,USR00429,Developer,HR,PayrollDB,tickets,UPDATE,UPDATE tickets SET status='active',974,456,2026-03-13 03:34:51,19,Monday,False,51.236.230.130,India,Tablet,False,9.47,0,7,CRITICAL,False,11.54,LOW
QRY084406,USR00711,DBA,Security,FinanceDB,customers,DELETE,DELETE FROM customers,811713,3835,2026-06-15 09:04:36,7,Wednesday,False,167.220.177.140,Singapore,Windows Laptop,True,331.82,3,59,CRITICAL,True,226.85,HIGH
QRY084407,USR00978,DBA,Operations,AuditDB,logs,INSERT,INSERT INTO logs VALUES (...),578,310,2026-01-06 15:25:58,19,Wednesday,False,175.229.56.103,India,Linux Workstation,False,6.35,0,10,HIGH,True,15.69,LOW
QRY084408,USR00785,SecurityAnalyst,IT,FinanceDB,tickets,INSERT,INSERT INTO tickets VALUES (...),955,127,2026-01-04 19:50:05,1,Saturday,True,210.33.13.21,India,Tablet,False,8.14,1,8,LOW,False,20.91,LOW
QRY084409,USR00431,Developer,HR,CustomerDB,tickets,INSERT,INSERT INTO tickets VALUES (...),441,307,2026-06-14 05:12:22,6,Sunday,True,216.201.228.59,India,MacBook,False,5.23,0,9,MEDIUM,False,14.07,LOW
QRY084410,USR00547,SecurityAnalyst,Security,HRDB,tickets,INSERT,INSERT INTO tickets VALUES (...),70,40,2026-06-08 18:17:49,11,Tuesday,False,114.234.221.183,India,Linux Workstation,False,9.03,0,9,LOW,False,14.41,LOW
QRY084411,USR00065,Developer,HR,FinanceDB,products,SELECT,SELECT * FROM products,43651,1283,2026-03-07 15:53:32,12,Tuesday,False,69.169.165.164,Brazil,Linux Workstation,False,46.03,2,20,MEDIUM,False,54.97,MEDIUM
QRY084412,USR00901,Manager,Operations,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',806,178,2026-04-29 11:25:01,21,Thursday,False,5.175.53.132,India,MacBook,False,9.93,1,2,HIGH,False,12.07,LOW
QRY084413,USR00553,Developer,HR,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',205,220,2026-05-09 16:13:33,2,Saturday,True,157.147.76.197,India,Windows Laptop,False,5.84,0,10,MEDIUM,False,15.6,LOW
QRY084414,USR01017,Developer,Operations,PayrollDB,tickets,UPDATE,UPDATE tickets SET status='active',573,143,2026-04-11 14:45:14,12,Sunday,True,24.106.43.215,India,MacBook,False,5.44,1,5,CRITICAL,False,16.1,LOW
QRY084415,USR00148,Admin,Operations,HRDB,products,SELECT,SELECT * FROM products,977,43,2026-02-22 01:52:34,10,Wednesday,False,6.223.28.183,India,Windows Laptop,False,5.09,1,4,CRITICAL,True,14.61,LOW
QRY084416,USR00154,SecurityAnalyst,IT,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',878,103,2026-02-28 12:05:11,15,Wednesday,False,207.157.165.190,India,Linux Workstation,False,7.41,1,2,CRITICAL,False,11.83,LOW
QRY084417,USR00099,DBA,HR,PayrollDB,attendance,SELECT,SELECT * FROM attendance,988,187,2026-06-02 01:23:45,4,Monday,False,53.8.92.82,India,Windows Laptop,False,8.83,0,1,CRITICAL,True,2.48,LOW
QRY084418,USR00295,DBA,Security,AuditDB,employees,SELECT,SELECT * FROM employees,326892,8831,2026-06-03 00:48:40,9,Friday,False,67.192.133.129,Brazil,Linux Workstation,True,993.19,5,65,LOW,True,269.51,HIGH
QRY084419,USR00176,Developer,Security,AuditDB,tickets,SELECT,SELECT * FROM tickets,931,365,2026-01-08 23:37:25,20,Monday,False,87.196.222.194,India,Linux Workstation,False,8.86,0,5,LOW,False,8.48,LOW
QRY084420,USR00291,Admin,Security,PayrollDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',28152,2725,2026-03-19 14:02:39,6,Thursday,False,176.178.115.217,India,Mobile,True,31.35,3,13,HIGH,True,49.45,MEDIUM
QRY084421,USR00193,SecurityAnalyst,Operations,PayrollDB,attendance,INSERT,INSERT INTO attendance VALUES (...),261,143,2026-03-10 06:18:45,13,Sunday,True,18.183.141.69,India,MacBook,False,2.65,0,9,CRITICAL,False,13.79,LOW
QRY084422,USR01029,SecurityAnalyst,Finance,PayrollDB,attendance,SELECT,SELECT * FROM attendance,427,73,2026-01-22 17:47:40,14,Sunday,True,12.226.233.176,India,MacBook,False,7.97,0,3,LOW,False,5.34,LOW
QRY084423,USR01065,Developer,Operations,HRDB,customers,SELECT,SELECT * FROM customers,708193,11430,2026-03-23 19:47:22,8,Monday,False,146.232.226.41,Russia,Tablet,True,598.54,3,35,LOW,False,207.17,HIGH
QRY084424,USR00699,DBA,IT,AuditDB,logs,SELECT,SELECT * FROM logs,4245,2697,2026-03-08 22:09:44,1,Wednesday,False,42.76.103.242,Brazil,Windows Laptop,False,97.0,3,20,CRITICAL,True,64.12,MEDIUM
QRY084425,USR00935,Developer,Security,FinanceDB,customers,DELETE,DELETE FROM customers,270838,12390,2026-03-07 05:31:59,8,Wednesday,False,138.179.156.87,Singapore,Windows Laptop,True,759.71,6,93,HIGH,False,290.55,HIGH
QRY084426,USR00857,Manager,Finance,HRDB,products,SELECT,SELECT * FROM products,804,367,2026-05-21 02:07:14,11,Monday,False,53.10.43.207,India,Mobile,False,3.12,1,8,HIGH,False,20.39,LOW
QRY084427,USR00274,Developer,Operations,CustomerDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',43227,1855,2026-02-05 23:53:09,19,Tuesday,False,180.50.8.179,Germany,Windows Laptop,True,84.24,2,27,MEDIUM,False,69.25,MEDIUM
QRY084428,USR00198,Manager,IT,AuditDB,tickets,SELECT,SELECT * FROM tickets,11691,2521,2026-02-02 11:23:36,14,Thursday,False,24.235.85.33,Brazil,Tablet,False,59.43,2,12,LOW,False,41.11,MEDIUM
QRY084429,USR00876,Developer,Finance,PayrollDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,40356,1259,2026-04-05 15:02:43,21,Saturday,True,36.37.100.243,Brazil,MacBook,True,22.84,1,19,MEDIUM,False,42.82,MEDIUM
QRY084430,USR00442,Manager,Operations,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),53,173,2026-05-15 00:47:15,18,Wednesday,False,171.5.61.232,India,Windows Laptop,False,7.56,0,8,LOW,False,12.76,LOW
QRY084431,USR00213,SecurityAnalyst,Finance,HRDB,attendance,UPDATE,UPDATE attendance SET status='active',408,471,2026-02-08 12:48:00,3,Tuesday,False,17.131.48.125,India,MacBook,False,9.36,0,7,CRITICAL,False,11.48,LOW
QRY084432,USR00065,DBA,Finance,HRDB,products,SELECT,SELECT * FROM products,205,78,2026-02-12 04:46:39,10,Tuesday,False,154.67.104.19,India,MacBook,False,1.23,1,8,CRITICAL,True,20.14,LOW
QRY084433,USR00206,DBA,HR,PayrollDB,tickets,SELECT,SELECT * FROM tickets,367,479,2026-04-22 06:30:18,17,Friday,False,215.130.45.82,India,Linux Workstation,False,3.16,0,1,MEDIUM,True,1.85,LOW
QRY084434,USR01194,Admin,HR,HRDB,inventory,UPDATE,UPDATE inventory SET status='active',424,422,2026-01-10 03:26:07,13,Sunday,True,28.50.118.39,India,Windows Laptop,False,5.34,1,5,MEDIUM,True,16.08,LOW
QRY084435,USR00210,Developer,Finance,AuditDB,customers,SELECT,SELECT * FROM customers,42642,2601,2026-01-24 09:23:12,3,Wednesday,False,121.72.250.49,Germany,Windows Laptop,True,17.96,2,10,HIGH,False,37.06,MEDIUM
QRY084436,USR00548,DBA,IT,CustomerDB,logs,UPDATE,UPDATE logs SET status='active',932,52,2026-02-07 07:38:58,1,Friday,False,22.13.24.115,India,MacBook,False,2.49,1,9,HIGH,True,21.84,LOW
QRY084437,USR00985,Manager,Finance,CustomerDB,inventory,SELECT,SELECT * FROM inventory,733,208,2026-01-31 10:05:41,12,Friday,False,218.179.241.148,India,Mobile,False,8.22,0,7,LOW,False,11.4,LOW
QRY084438,USR00206,Manager,Operations,FinanceDB,logs,SELECT,SELECT * FROM logs,710,53,2026-04-04 16:21:39,2,Friday,False,27.240.105.64,India,Windows Laptop,False,9.17,1,9,LOW,False,22.49,LOW
QRY084439,USR00282,Manager,Finance,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',39804,712,2026-05-21 17:26:16,16,Saturday,True,120.69.169.89,Brazil,Linux Workstation,False,19.78,3,28,MEDIUM,False,71.96,MEDIUM
QRY084440,USR00655,SecurityAnalyst,Operations,AuditDB,salary,SELECT,SELECT * FROM salary,709360,4277,2026-05-13 20:58:14,9,Saturday,True,95.47.147.60,Singapore,Windows Laptop,True,765.49,4,31,MEDIUM,False,225.99,HIGH
QRY084441,USR00979,Developer,Security,HRDB,logs,UPDATE,UPDATE logs SET status='active',29203,937,2026-03-04 22:31:57,21,Friday,False,94.100.74.253,India,Mobile,False,91.34,1,27,MEDIUM,False,60.55,MEDIUM
QRY084442,USR00940,Developer,HR,AuditDB,salary,UPDATE,UPDATE salary SET status='active',45035,1203,2026-03-10 23:48:10,1,Thursday,False,77.172.58.8,Germany,Mobile,True,83.51,2,16,CRITICAL,False,52.85,MEDIUM
QRY084443,USR00623,SecurityAnalyst,Security,PayrollDB,products,SELECT,SELECT * FROM products,39,69,2026-01-15 23:01:38,21,Saturday,True,221.123.151.105,India,Windows Laptop,False,3.29,0,2,CRITICAL,False,3.33,LOW
QRY084444,USR00205,DBA,Finance,PayrollDB,tickets,UPDATE,UPDATE tickets SET status='active',810,350,2026-02-27 19:22:47,19,Saturday,True,133.11.193.114,India,Windows Laptop,False,7.81,1,4,MEDIUM,True,14.86,LOW
QRY084445,USR00756,Admin,HR,HRDB,products,UPDATE,UPDATE products SET status='active',142,284,2026-02-10 05:54:36,9,Thursday,False,184.175.141.3,India,Tablet,False,7.1,0,7,MEDIUM,True,11.22,LOW
QRY084446,USR00869,Admin,IT,FinanceDB,salary,SELECT,SELECT * FROM salary,506592,14549,2026-04-14 23:15:54,12,Tuesday,False,175.115.212.205,Brazil,Linux Workstation,True,468.7,10,72,HIGH,True,285.53,HIGH
QRY084447,USR00263,Admin,Security,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),899,229,2026-01-12 01:46:39,20,Sunday,True,13.199.195.73,India,Mobile,False,3.92,0,6,LOW,True,9.48,LOW
QRY084448,USR00350,DBA,IT,FinanceDB,products,UPDATE,UPDATE products SET status='active',37870,1544,2026-02-08 10:48:42,7,Tuesday,False,209.219.121.16,India,Mobile,False,15.74,2,10,CRITICAL,True,36.36,MEDIUM
QRY084449,USR00721,Manager,IT,CustomerDB,logs,INSERT,INSERT INTO logs VALUES (...),604,426,2026-02-21 12:12:28,3,Thursday,False,55.186.192.205,India,MacBook,False,6.61,0,9,MEDIUM,False,14.22,LOW
QRY084450,USR00127,Admin,IT,AuditDB,logs,SELECT,SELECT * FROM logs,421,114,2026-05-04 07:10:51,14,Wednesday,False,150.173.111.80,India,Linux Workstation,False,0.31,0,1,CRITICAL,True,1.57,LOW
QRY084451,USR00265,Admin,IT,HRDB,tickets,UPDATE,UPDATE tickets SET status='active',484,50,2026-02-01 06:46:38,7,Sunday,True,28.28.194.79,India,Tablet,False,5.94,0,9,LOW,True,14.14,LOW
QRY084452,USR01128,SecurityAnalyst,Operations,FinanceDB,tickets,INSERT,INSERT INTO tickets VALUES (...),288,349,2026-04-26 00:45:28,13,Friday,False,194.128.201.45,India,MacBook,False,9.55,1,4,LOW,False,14.98,LOW
QRY084453,USR00101,DBA,Finance,FinanceDB,credit_cards,SELECT,SELECT * FROM credit_cards,256743,11476,2026-04-13 22:26:56,13,Wednesday,False,150.189.96.75,Singapore,Tablet,True,820.29,7,34,HIGH,True,214.7,HIGH
QRY084454,USR00738,SecurityAnalyst,Finance,AuditDB,logs,UPDATE,UPDATE logs SET status='active',178,77,2026-03-15 07:15:34,17,Sunday,True,154.21.163.68,India,MacBook,False,3.13,1,4,MEDIUM,False,14.33,LOW
QRY084455,USR00112,Developer,Finance,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',982,65,2026-06-11 03:23:29,19,Wednesday,False,97.12.219.222,India,Linux Workstation,False,4.26,0,3,HIGH,False,5.02,LOW
QRY084456,USR00240,Admin,Operations,FinanceDB,credit_cards,SELECT,SELECT * FROM credit_cards,37815,2544,2026-01-10 15:16:05,6,Monday,False,85.88.124.7,Germany,Mobile,True,99.07,2,22,CRITICAL,True,62.69,MEDIUM
QRY084457,USR01078,DBA,Operations,HRDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,847812,4808,2026-01-12 04:34:40,17,Saturday,True,55.219.29.173,Brazil,Linux Workstation,True,507.46,7,52,CRITICAL,True,269.53,HIGH
QRY084458,USR00906,DBA,Operations,HRDB,inventory,UPDATE,UPDATE inventory SET status='active',683,495,2026-05-30 13:30:16,9,Thursday,False,223.28.31.167,India,Mobile,False,3.99,0,8,LOW,True,12.47,LOW
QRY084459,USR00880,Developer,Security,HRDB,tickets,UPDATE,UPDATE tickets SET status='active',44237,1955,2026-02-09 04:08:52,17,Saturday,True,178.249.50.221,Brazil,Windows Laptop,False,17.78,1,12,HIGH,False,32.2,MEDIUM
QRY084460,USR00527,SecurityAnalyst,Finance,PayrollDB,tickets,SELECT,SELECT * FROM tickets,507,354,2026-01-23 13:17:00,19,Saturday,True,98.4.207.163,India,Linux Workstation,False,6.48,1,3,LOW,False,13.2,LOW
QRY084461,USR00753,SecurityAnalyst,HR,CustomerDB,tickets,UPDATE,UPDATE tickets SET status='active',640,142,2026-03-26 22:03:53,1,Friday,False,208.248.190.37,India,Tablet,False,2.71,0,6,CRITICAL,False,9.34,LOW
QRY084462,USR00422,Developer,Security,FinanceDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,378515,7298,2026-04-01 10:53:21,3,Friday,False,50.149.39.125,Netherlands,Mobile,True,701.07,10,76,MEDIUM,False,301.96,HIGH
QRY084463,USR00082,SecurityAnalyst,HR,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),258,331,2026-03-19 07:06:02,9,Friday,False,160.127.185.68,India,MacBook,False,0.76,0,5,LOW,False,7.6,LOW
QRY084464,USR00803,SecurityAnalyst,Security,CustomerDB,attendance,SELECT,SELECT * FROM attendance,806,428,2026-01-18 06:30:51,12,Thursday,False,173.130.80.42,India,Windows Laptop,False,9.29,1,7,HIGH,False,19.51,LOW
QRY084465,USR01138,Manager,Security,PayrollDB,salary,UPDATE,UPDATE salary SET status='active',7396,1911,2026-04-24 07:38:59,21,Wednesday,False,168.109.32.135,Germany,Tablet,True,21.36,3,26,CRITICAL,False,65.88,MEDIUM
QRY084466,USR00474,SecurityAnalyst,Operations,AuditDB,tickets,SELECT,SELECT * FROM tickets,267,193,2026-03-18 17:15:00,17,Friday,False,209.41.66.46,India,Linux Workstation,False,5.76,1,1,MEDIUM,False,10.1,LOW
QRY084467,USR00192,DBA,Finance,HRDB,attendance,INSERT,INSERT INTO attendance VALUES (...),362,100,2026-02-17 19:01:43,6,Wednesday,False,106.16.163.74,India,MacBook,False,8.04,1,10,MEDIUM,True,23.84,LOW
QRY084468,USR00527,Manager,Operations,CustomerDB,bank_accounts,DELETE,DELETE FROM bank_accounts,351535,5135,2026-02-15 15:59:55,23,Tuesday,False,76.230.131.179,Brazil,Mobile,True,780.96,10,59,LOW,False,281.75,HIGH
QRY084469,USR00537,DBA,Finance,CustomerDB,logs,UPDATE,UPDATE logs SET status='active',684,481,2026-01-08 09:43:28,19,Friday,False,92.187.142.28,India,Tablet,False,4.27,1,10,MEDIUM,True,23.5,LOW
QRY084470,USR00413,Admin,IT,HRDB,credit_cards,SELECT,SELECT * FROM credit_cards,45031,2894,2026-02-07 08:07:19,21,Thursday,False,110.130.43.235,Brazil,Tablet,True,19.95,2,23,CRITICAL,True,57.0,MEDIUM
QRY084471,USR00424,Admin,Finance,PayrollDB,employees,DELETE,DELETE FROM employees,482500,14220,2026-03-24 15:57:57,7,Sunday,True,96.21.115.191,Germany,Tablet,True,215.26,4,77,LOW,True,217.28,HIGH
QRY084472,USR01129,DBA,Finance,PayrollDB,products,UPDATE,UPDATE products SET status='active',893,111,2026-06-07 21:03:56,20,Friday,False,147.198.172.219,India,Mobile,False,1.92,0,4,MEDIUM,True,6.28,LOW
QRY084473,USR00399,Developer,IT,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',144,381,2026-01-24 05:46:24,16,Tuesday,False,192.113.156.63,India,Windows Laptop,False,7.69,0,6,MEDIUM,False,9.78,LOW
QRY084474,USR00676,DBA,HR,CustomerDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,510815,6738,2026-02-19 14:28:53,22,Friday,False,57.90.35.17,Netherlands,MacBook,True,376.51,3,36,CRITICAL,True,166.73,HIGH
QRY084475,USR00191,SecurityAnalyst,IT,PayrollDB,tickets,SELECT,SELECT * FROM tickets,231,417,2026-01-18 12:58:31,1,Monday,False,12.159.95.116,India,Mobile,False,0.76,0,8,HIGH,False,12.1,LOW
QRY084476,USR00493,DBA,HR,CustomerDB,products,INSERT,INSERT INTO products VALUES (...),894,298,2026-02-04 17:46:10,14,Tuesday,False,153.5.48.40,India,Linux Workstation,False,4.21,0,1,HIGH,True,2.01,LOW
QRY084477,USR00065,Developer,IT,AuditDB,products,SELECT,SELECT * FROM products,553,171,2026-03-27 07:35:49,23,Friday,False,222.83.209.58,India,Tablet,False,4.26,0,10,CRITICAL,False,15.48,LOW
QRY084478,USR00150,DBA,Finance,AuditDB,logs,SELECT,SELECT * FROM logs,14780,2953,2026-04-15 11:42:43,4,Tuesday,False,77.178.56.38,Brazil,Linux Workstation,False,88.55,2,23,MEDIUM,True,60.83,MEDIUM
QRY084479,USR00015,Admin,Security,CustomerDB,products,INSERT,INSERT INTO products VALUES (...),41,152,2026-03-09 15:26:27,23,Thursday,False,17.3.131.161,India,Linux Workstation,False,2.24,1,10,CRITICAL,True,23.23,LOW
QRY084480,USR01117,Developer,HR,PayrollDB,attendance,SELECT,SELECT * FROM attendance,34072,2696,2026-02-20 17:27:37,8,Tuesday,False,48.96.5.40,Brazil,MacBook,False,24.03,3,11,LOW,False,46.31,MEDIUM
QRY084481,USR00277,Admin,Finance,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),901,449,2026-04-13 13:17:07,4,Saturday,True,87.228.165.77,India,Linux Workstation,False,6.8,1,4,HIGH,True,14.77,LOW
QRY084482,USR00435,DBA,Security,CustomerDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,17286,2215,2026-01-03 10:34:16,3,Wednesday,False,40.47.71.90,India,Linux Workstation,True,31.59,1,24,CRITICAL,True,48.89,MEDIUM
QRY084483,USR00316,SecurityAnalyst,IT,CustomerDB,inventory,INSERT,INSERT INTO inventory VALUES (...),242,272,2026-03-12 04:02:48,13,Monday,False,90.230.34.173,India,Windows Laptop,False,5.85,1,7,LOW,False,19.11,LOW
QRY084484,USR01087,SecurityAnalyst,Operations,FinanceDB,employees,UPDATE,UPDATE employees SET status='active',25867,882,2026-06-10 02:00:38,14,Wednesday,False,74.136.191.119,India,Windows Laptop,True,27.4,1,12,MEDIUM,False,31.33,MEDIUM
QRY084485,USR00902,Manager,Security,CustomerDB,employees,SELECT,SELECT * FROM employees,2242,2675,2026-02-25 03:39:46,15,Wednesday,False,123.127.86.175,India,Tablet,True,27.71,3,29,CRITICAL,False,70.5,MEDIUM
QRY084486,USR00078,SecurityAnalyst,HR,CustomerDB,products,SELECT,SELECT * FROM products,513,380,2026-03-09 12:40:04,6,Saturday,True,168.120.141.155,India,Tablet,False,2.92,1,3,MEDIUM,False,12.84,LOW
QRY084487,USR00127,SecurityAnalyst,Operations,HRDB,customers,UPDATE,UPDATE customers SET status='active',46369,2392,2026-04-20 09:51:45,10,Saturday,True,167.213.213.2,India,Tablet,True,75.54,3,14,HIGH,False,57.19,MEDIUM
QRY084488,USR00387,Developer,Security,AuditDB,tickets,SELECT,SELECT * FROM tickets,385,465,2026-06-01 07:42:31,21,Wednesday,False,43.64.144.101,India,Tablet,False,7.32,0,8,HIGH,False,12.77,LOW
QRY084489,USR00548,DBA,Operations,CustomerDB,salary,SELECT,SELECT * FROM salary,26496,2668,2026-01-04 18:27:29,14,Sunday,True,4.140.248.221,Brazil,Windows Laptop,True,16.74,2,29,MEDIUM,True,63.82,MEDIUM
QRY084490,USR00454,SecurityAnalyst,HR,FinanceDB,attendance,UPDATE,UPDATE attendance SET status='active',203,38,2026-03-23 20:38:41,9,Thursday,False,136.164.1.87,India,Mobile,False,1.81,1,10,LOW,False,23.2,LOW
QRY084491,USR01018,Developer,Security,HRDB,inventory,INSERT,INSERT INTO inventory VALUES (...),280,180,2026-01-12 10:02:56,12,Wednesday,False,215.98.213.162,India,MacBook,False,3.23,0,8,LOW,False,12.35,LOW
QRY084492,USR00666,Admin,HR,FinanceDB,salary,SELECT,SELECT * FROM salary,896155,14669,2026-06-14 06:34:16,23,Wednesday,False,3.191.242.187,Netherlands,Tablet,True,490.01,6,98,HIGH,True,333.62,HIGH
QRY084493,USR00236,Manager,Finance,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',531,307,2026-04-26 04:49:20,13,Friday,False,140.252.183.168,India,Tablet,False,0.52,1,1,MEDIUM,False,9.61,LOW
QRY084494,USR00512,Admin,Finance,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',908,188,2026-01-08 00:45:52,8,Thursday,False,223.252.2.57,India,Mobile,False,8.01,0,7,LOW,True,11.39,LOW
QRY084495,USR00047,Manager,Finance,HRDB,products,SELECT,SELECT * FROM products,51,47,2026-03-22 21:58:01,14,Monday,False,23.168.196.175,India,Mobile,False,8.06,1,8,MEDIUM,False,20.81,LOW
